시군명,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,인허가취소일자,영업상태명,폐업일자,소재지시설전화번호,X좌표값,Y좌표값,약국영업면적,지정일자
안양시,태평양약국,20020104,,경기도안양시만안구안양7동 143-8,,37.3940237,126.9340406,,폐업,,031-446-3883,,,0,20020104
안양시,테라스 온누리약국,20190625,"경기도 안양시 만안구 병목안로 14, 우남 리치빌 1층 104호 (안양동)",경기도 안양시 만안구 안양동 782번지 11호 우남 리치빌,14001,37.3991947,126.9188460,,영업중,,070-8778-2528,192749.175728461    ,433022.661484455    ,35.1,20190625
안양시,트윈약국,20030105,"경기도 안양시 동안구 평촌대로 141 403호 (호계동,평촌트윈프라자)",경기도 안양시 동안구 신촌동 1058 트윈프라자 403호,14099,37.3845299,126.9586985,20081231,폐업,20050430,031-387-7575,,,0,20030105
안양시,트읜약국,20050430,"경기도 안양시 동안구 평촌대로 141 403호 (호계동,평촌트윈프라자)",경기도 안양시 동안구 신촌동 1058 트읜프라자 403,14099,37.3845299,126.9586985,20081231,폐업,20061002,031-387-7573,,,0,20050430
안양시,튼튼 한약국,20150817,"경기도 안양시 동안구 갈산로72번길 13, 1층 (호계동)",경기도 안양시 동안구 호계동 1082번지 9호,14107,37.3786379,126.9605875,20160719,폐업,20160718,031)451-4123,196444.515866852,430739.536645097,24.79,20150817
안양시,튼튼약국,20130221,"경기도 안양시 동안구 관평로 314, 103호 (관양동)",관양동 1403번지 5호,13937,37.4043607,126.9575913,20160701,폐업,20160701,031-386-1256,196179.572639393,433594.733707426,56.7,20130221
안양시,튼튼약국,20160701,"경기도 안양시 동안구 관평로 314, 1층 (관양동)",경기도 안양시 동안구 관양동 1403-5번지 1층,13937,37.4043607,126.9575913,,영업중,,031)386-1256,196173,433593,59.26,20160701
안양시,파랑새약국,20080317,,경기도 안양시 만안구 안양1동 637-101,13992,37.3995497,126.9240068,,폐업,,031-464-8475,,,0,20080317
안양시,퍼스트약국,20200514,"경기도 안양시 동안구 경수대로 607, 1층 (호계동)",경기도 안양시 동안구 호계동 943번지 29호,14114,37.3765623941,126.9555644334,,영업중,,031-429-0525,195990.753383373    ,430498.542893834    ,53.04,20200514
안양시,편한약국,20050502,"경기도 안양시 동안구 경수대로 430, 상가A동 107일부호 (호계동, 호계e-편한세상아파트)",경기도 안양시 동안구 호계동 813번지 호계e-편한세상(아)상가 A동 107호,14126,37.3637538,126.9623681,,영업중,,031-452-7030,196600.354192025,429085.305995875,22.61,20050502
안양시,평안약국,19900215,,경기도 안양시 만안구 석수1동 101-24,13908,37.4229643,126.9082565,,폐업,,031-474-6460,,,0,19900215
안양시,평촌광장약국,19961015,"경기도 안양시 동안구 관평로182번길 53, 108~110호 (관양동, 광장빌딩)","경기도 안양시 동안구 관양동 1601번지 4호 108,109,110호",14066,37.3941902,126.9630067,,영업중,,031-388-3371,196657.623170152,432463.928975716,45.76,19961015
안양시,평촌늘푸른약국,20030306,경기도 안양시 동안구 평촌대로 133 1층 (호계동),경기도 안양시 동안구 신촌동 1058-6 (1층),14099,37.3837461,126.9591168,20081231,폐업,20030805,,,,0,20030306
안양시,평촌대학약국,20000612,"경기도 안양시 동안구 관평로170번길 11 지하 1층, 1층 (관양동)","경기도 안양시 동안구 부림동 1605-5 (지하1층, 1층)",14066,37.3924687,126.9612573,20081231,폐업,20021114,,,,0,20000612
안양시,평촌대학약국,20190904,"경기도 안양시 동안구 관평로170번길 33, 105호 (관양동)",경기도 안양시 동안구 관양동 1606번지 평촌주공공이,14066,37.3929195866,126.9622056728,,영업중,,031-476-8838,196587.715042503    ,432322.231939368    ,150.22,20190904
안양시,평촌라임약국,20150603,"경기도 안양시 동안구 시민대로 311, 314호 (관양동, 금강스마트빌딩)",경기도 안양시 동안구 관양동 1746번지,14055,37.3960288,126.9646207,,영업중,,031)426-7001,196802.03700246,432668.465071353,80.02,20150603
안양시,평촌마트약국,20171228,"경기도 안양시 동안구 동안로 162, 지하 1층 (비산동)",경기도 안양시 동안구 비산동 1109번지 3호 홈플러스,14046,37.3934467,126.9508674,,영업중,,031-381-7218,195583.711564712,432382.548041467,19,20171228
안양시,평촌범계약국,20030401,"경기도 안양시 동안구 시민대로 202, 103호 (호계동, 에메랄드빌딩)",경기도 안양시 동안구 호계동 1042번지 에메랄드빌딩 103호,14072,37.3913845,126.9534209,,영업중,,031-388-9561,195810.048374349,432154.019214169,45.36,20030401
안양시,평촌사랑약국,20150225,"경기도 안양시 동안구 시민대로 388, 1층 (관양동)",경기도 안양시 동안구 관양동 908번지 10호 1층,14058,37.3958871,126.9731697,20171218,폐업,20171213,031-426-8565,197558.995962436,432653.446589106,20,20150225
안양시,평촌성신약국,20010629,"경기도 안양시 동안구 관평로170번길 15, 1층 (관양동)",경기도 안양시 동안구 관양동 1605번지 4호 1층,14066,37.3925589,126.9615847,,영업중,,"031-383-0734,5",196532.258963213,432284.785664065,0,20010629
안양시,평촌수약국,20110811,"경기도 안양시 동안구 시민대로 214, 104호 (호계동, 다운타운)",경기도 안양시 동안구 호계동 1043번지 1호 다운타운 104호,14072,37.3918355,126.9546967,,영업중,,031-387-3375,195924.29062895,432204.553682233,49.05,20110811
안양시,평촌약국,19950614,경기도 안양시 동안구 흥안대로434번길 19-21 (평촌동),경기도 안양시 동안구 평촌동 56번지 1호,14062,37.3934732,126.9762874,20141110,폐업,20141110,031-421-5918,197835.168350236,432383.748717852,38.08,19950614
안양시,평촌열린약국,20100528,"경기도 안양시 동안구 관평로170번길 33 (관양동, 평촌주공공이 108호)",경기도 안양시 동안구 관양동 1606번지 평촌주공공이 108호,14066,37.3929195,126.9622056,20130506,폐업,20130506,031-387-5335,196587.715042503,432322.231939368,66.74,20100528
안양시,평촌열린약국,20020924,"경기도 안양시 동안구 관평로170번길 33 108호 (관양동,주공공이빌딩)",경기도 안양시 동안구 부림동 1606 주공공이 108호,14066,37.3929195,126.9622056,20081231,폐업,20050103,031-387-5335,,,0,20020924
안양시,평촌열린약국,20050103,"경기도 안양시 동안구 관평로170번길 33 108호 (관양동,주공공이빌딩)",경기도 안양시 동안구 부림동 1606 주공공이빌딩 108호,14066,37.3929195,126.9622056,20081231,폐업,20070702,031-387-5335,,,0,20050103
안양시,평촌열린약국,20130506,"경기도 안양시 동안구 관평로170번길 33, 108호 (관양동, 주공공이빌딩)",경기도 안양시 동안구 관양동 1606번지 평촌주공공이 108호,14066,37.3929195,126.9622056,,영업중,,3875335,196587.715042503,432322.231939368,66,20130506
안양시,평촌열린약국,20050103,"경기도 안양시 동안구 관평로170번길 33 108호 (관양동,주공공이빌딩)",경기도 안양시 동안구 부림양동 1606 주공공이빌딩 108호,14066,37.3929195,126.9622056,20081231,폐업,20070702,031-387-5335,,,0,20050103
안양시,평촌열린약국,20070702,"경기도 안양시 동안구 관평로170번길 33 (관양동,평촌주공공이 108호)",경기도 안양시 동안구 부림동 1606번지 평촌주공공이 108호,14066,37.3929195,126.9622056,20100531,폐업,20100531,031-387-5335,196587.715042503,432322.231939368,0,20070702
안양시,평촌온누리약국,20141110,"경기도 안양시 동안구 흥안대로434번길 19-21, 1층 (평촌동)",경기도 안양시 동안구 평촌동 56번지 1호 1층,14062,37.3934732,126.9762874,,영업중,,031-421-5918,197835.168350236,432383.748717852,38.08,20141110
안양시,평촌우리약국,20090608,"경기도 안양시 동안구 동안로 119 (호계동, 뉴코아아울렛 9층)",경기도 안양시 동안구 범계동 1039번지 3호 뉴코아아울렛 9층,14073,37.3891130,126.9511414,20140228,폐업,20140301,031-476-4115,195607.793974827,431900.704084955,33,20090608
안양시,평촌우리약국,20060908,"경기도 안양시 동안구 동안로 119 (호계동,뉴코아아울렛 6층)",경기도 안양시 동안구 범계동 1039번지 3호 뉴코아아울렛 6층,14073,37.3891130,126.9511414,20090608,폐업,20090608,031-476-4115,195607.793974827,431900.704084955,0,20060908
안양시,평촌제일약국,20070501,"경기도 안양시 동안구 평촌대로223번길 64 외 2필지  307동 1호 (호계동,제일빌딩)",경기도 안양시 동안구 범계동 1045-2외 2필지 제일빌딩 307-1호,14072,37.3904469,126.9521681,20081231,폐업,20080102,031-385-8856,,,0,20070501
안양시,평촌제일약국,20040413,"경기도 안양시 동안구 평촌대로223번길 64 307-1 (호계동,제일빌딩)",경기도 안양시 동안구 범계동 1045-2 제일빌딩 307-1,14072,37.3904469,126.9521681,20081231,폐업,20051201,031-385-8856,,,0,20040413
안양시,평촌제일약국,20051201,"경기도 안양시 동안구 평촌대로223번길 64 307-1 (호계동,제일빌딩)",경기도 안양시 동안구 범계동 1045-2 제일빌딩 307-1,14072,37.3904469,126.9521681,20081231,폐업,20070501,031-385-8856,,,0,20051201
안양시,평촌제일약국,20100901,"경기도 안양시 동안구 평촌대로223번길 64, 307-1호 (호계동, 제일빌딩)",경기도 안양시 동안구 호계동 1045-2외2필지 제일빌딩 307-1호,14072,37.3904198,126.9520326,20180102,폐업,20180102,385-8856,195696,432040,25,20100901
안양시,평촌제일약국,20080102,"경기도 안양시 동안구 평촌대로223번길 64 (호계동,제일빌딩 307-1호)",경기도 안양시 동안구 범계동 1045번지 2호 제일빌딩 307-1호,14072,37.3904198,126.9520326,20100901,폐업,20100901,031-385-8856,195687.173337838,432045.37183811,0,20080102
안양시,평촌제일약국,20180102,"경기도 안양시 동안구 평촌대로223번길 64, 제일빌딩 307-1호 (호계동)",경기도 안양시 동안구 호계동 1045번지 2호 제일빌딩,14072,37.3904198,126.9520326,,영업중,,031-385-8856,195687.173337838,432045.37183811,25,20180102
안양시,평촌종로약국,20090525,"경기도 안양시 동안구 평촌대로 141 (호계동, 트윈프라자 1층)",경기도 안양시 동안구 신촌동 1058번지 트윈플라자 1층,14099,37.3845299,126.9586985,,영업중,,031-385-9600,196277.747136313,431392.054505905,120,20090525
안양시,평촌종로약국,19970909,"경기도 안양시 동안구 평촌대로 141 (호계동,트윈프라자 1층)",경기도 안양시 동안구 범계동 1058번지 트윈프라자 1층,14099,37.3845299,126.9586985,20090525,폐업,20090521,031-385-9600,196277.747136313,431392.054505905,0,19970909
안양시,평촌킴스약국,20041101,"경기도 안양시 동안구 동안로 119 지하2층 (호계동,뉴코아아울렛)",경기도 안양시 동안구 범계동 1039-3 뉴코아아울렛 지하2층,14073,37.3891130,126.9511414,20081231,폐업,20060907,031-476-4115,,,0,20041101
안양시,평촌태평양약국,20001114,경기도 안양시 동안구 평촌대로227번길 50 1층 (호계동),경기도 안양시 동안구 범계동 1041-3 (1층),14072,37.3909426,126.9525630,20081231,폐업,20021028,,,,0,20001114
안양시,평촌태평양약국,20021030,"경기도 안양시 동안구 평촌대로227번길 50 (호계동,1층)",경기도 안양시 동안구 범계동 1041번지 3호 1층,14072,37.3909426,126.9525630,20090730,폐업,20090729,031-384-2890,195734.49060934,432105.254094792,0,20021030
안양시,평촌태평양약국,20090730,"경기도 안양시 동안구 평촌대로227번길 50, 3호 (호계동)",경기도 안양시 동안구 범계동 1041번지 3호,14072,37.3909426,126.9525630,,영업중,,031-384-2890,195734.49060934,432105.254094792,90,20090730
안양시,평촌현대약국,20050404,"경기도 안양시 동안구 귀인로 212 외 6필지  1층 (평촌동,번영빌딩)",경기도 안양시 동안구 귀인동  341-1외 6필지 번영빌딩 1층,14103,37.3856935,126.9623676,20081231,폐업,20060802,031-388-3120,,,0,20050404
안양시,평촌현대약국,20060802,경기도 안양시 동안구 귀인로 212 (평촌동),경기도 안양시 동안구 귀인동 341번지 1호 1층,14103,37.3856935,126.9623676,,영업중,,031-388-3120,196602.505652165,431521.237999004,0,20060802
안양시,평화약국,20050428,"경기도 안양시 동안구 시민대로 272 208호 (관양동,동양트레벨파크)",경기도 안양시 동안구 부림동 1598-1 평촌동양트레벨파크208호,14066,37.3939191,126.9607257,20081231,폐업,20071009,031-436-9060,,,0,20050428
안양시,평화약국,20071009,"경기도 안양시 동안구 시민대로 272 (관양동,평촌동양트레벨파크 208호)",경기도 안양시 동안구 부림동 1598번지 1호 평촌동양트레벨파크 208호,14066,37.3939191,126.9607257,20100305,폐업,20100217,031-436-9060,196458.136547003,432435.26707727,0,20071009
안양시,포도원약국,20021001,,경기도 안양시 동안구 호계3동 59-3,,37.3796926,126.9411217,20081231,폐업,20030818,,,,0,20021001
안양시,포도원약국,20030819,경기도 안양시 동안구 포도원로 15 (호계동),경기도 안양시 동안구 호계3동 859-3,14128,37.3621955,126.9635881,20081231,폐업,20050131,031-455-0650,,,0,20030819
안양시,포도원약국,20020701,경기도 안양시 동안구 포도원로 15 (호계동),경기도 안양시 동안구 호계3동 859-3,14128,37.3621955,126.9635881,20081231,폐업,20020930,,,,0,20020701
안양시,푸른솔약국,20030221,"경기도 안양시 동안구 경수대로733번길 8 (호계동, 1층)",경기도 안양시 동안구 호계2동 916번지 5호 1층,14077,37.3870309,126.9494265,20120229,폐업,20120229,031-451-6738,195455.234771933,431672.144722423,35.85,20030221
안양시,푸른약국,19941101,경기도 안양시 만안구 충훈로71번길 16 (석수동),경기도 안양시 만안구 석수3동 782-1,13974,37.4063877,126.8997838,,폐업,,031-471-7147,,,0,19941101
안양시,푸른약국,20150327,경기도 안양시 동안구 관악대로345번길 3 (관양동),경기도 안양시 동안구 관양동 1420번지 38호,13938,37.4041637,126.9610927,20151221,폐업,20151221,031-424-7737,196490.110889346,433571.930085745,22.75,20150327
안양시,프라자약국,20050113,"경기도 안양시 만안구 안양로 343 112호 (안양동,에버그린프라자)",경기도 안양시 만안구 안양3동 695-150 에버그린프라자 112호,14006,37.4018342,126.9181767,,폐업,,031-464-7569,,,0,20050113
안양시,피영약국,19840213,"경기도 안양시 동안구 평촌대로 371, 1층 (비산동)",경기도 안양시 동안구 비산동 1026번지 14호,13919,37.4037444,126.9489515,,영업중,,031-388-5900,195415.901957117,433524.965016234,0,19840213
안양시,하나로약국,20010818,경기도 안양시 동안구 평촌대로 136 .5.6 신세대타운 108호 (평촌동),경기도 안양시 동안구 귀인동 900-4.5.6 신세대타운 108호,14103,37.3845033,126.9600648,20081231,폐업,20020131,,,,0,20010818
안양시,하나약국,20031001,경기도 안양시 만안구 삼덕로 6 (안양동),경기도 안양시 만안구 안양5동 627-204,13999,37.3937744,126.9243177,,폐업,,031-441-8466,,,0,20031001
안양시,하나약국,20000828,"경기도 안양시 동안구 귀인로 96, 1층 (호계동)",경기도 안양시 동안구 호계동 928번지 11호 1층,14081,37.3818652506,126.9503188357,,폐업,20200421,031-453-9422,195529.636247915    ,431085.301953129    ,24.75,20000828
안양시,하나약국,20040119,경기도 안양시 만안구 삼덕로 6 (안양동),경기도 안양시 만안구 안양5동 627-204,13999,37.3937744,126.9243177,,영업중,,031-441-8466,193240,432422,0,20040119
안양시,하나한약국,20071228,"경기도 안양시 동안구 관평로79번길 14 (평촌동,1층)",경기도 안양시 동안구 귀인동 909번지 5호 1층,14103,37.3844686,126.9638362,20100524,폐업,20100525,031-381-9975,196732.14229415,431387.538749888,0,20071228
안양시,하늘약국,20031009,"경기도 안양시 동안구 경수대로 454 501호 (호계동,유환프라자)",경기도 안양시 동안구 호계3동 804-9 유한프라자 501호,14125,37.3636721,126.9604266,20081231,폐업,20050430,031-,,,0,20031009
안양시,하림약국,19970730,경기도 안양시 만안구 박달로578번길 38 (안양동),경기도 안양시 만안구 안양3동 873-117,14005,37.4008872,126.9169015,,폐업,,031-446-7587,,,0,19970730
안양시,한가람약국,19890419,"경기도 안양시 동안구 학의로 126 상가 (관양동,한가람한양아파트)",경기도 안양시 동안구 부림동 1586 한가람상가,14049,37.3991690,126.9530657,20081231,폐업,20011025,,,,0,19890419
안양시,한가족약국,20090512,"경기도 안양시 동안구 흥안대로456번길 82 (평촌동,밀레니엄프라자 1층)",경기도 안양시 동안구 평촌동 21번지 2호 밀레니엄프라자 1층,14062,37.3930865,126.9798899,20090601,폐업,20090528,,198154.630568919,432343.053078665,37.94,20090512
안양시,한겨래약국,20011120,경기도 안양시 만안구 양화로 136 (박달동),경기도안양시만안구박달1동 21-1,13987,37.4046387,126.9093751,,폐업,,031-449-5665,,,0,20011120
안양시,한겨레약국,20031001,경기도 안양시 만안구 양화로 136 (박달동),경기도 안양시 만안구 박달1동 21-1,13987,37.4046387,126.9093751,,폐업,,031-441-3215,,,0,20031001
안양시,한겨레약국,20030130,경기도 안양시 만안구 양화로 136 (박달동),경기도안양시만안구박달1동 21-1,13987,37.4046387,126.9093751,,폐업,,031-449-5665,,,0,20030130
안양시,한독약국,19830312,경기도 안양시 동안구 경수대로 707 (호계동),경기도 안양시 동안구 호계2동 923번지,14078,37.3846349,126.9511219,,영업중,,031-452-3127,195605.793247312,431405.786216646,49.5,19830312
안양시,한림 생 약국,20080704,경기도 안양시 만안구 만안로 284 (안양동),경기도 안양시 만안구 안양동 861-32 마인빌204호,13991,37.4050516,126.9192573,,영업중,,031-447-5188,192778,433673,92.46,20080704
안양시,한마음약국,20001019,경기도 안양시 동안구 흥안대로109번길 16 1층 (호계동),경기도 안양시 동안구 호계1동 959-15 (지상1층),14116,37.3708609,126.9570583,20081231,폐업,20030828,,,,0,20001019
안양시,한마음약국,20040601,"경기도 안양시 동안구 관악대로 165, 102호 (비산동)",경기도 안양시 동안구 비산동 405번지 14호 1층,13926,37.3990830,126.9423707,,영업중,,031-383-2308,194821.803942491,433002.425801926,20.4,20040601
안양시,한마음약국,20040420,경기도 안양시 동안구 관악대로 165 4호 (비산동),경기도 안양시 동안구 비산2동 405-14 4호,13926,37.3990288,126.9422578,20081231,폐업,20040601,031-383-2308,,,0,20040420
안양시,한미약국,19890817,경기도 안양시 동안구 관악대로434번길 16 (관양동),경기도 안양시 동안구 관양2동 1472-26,13948,37.4038604,126.9707834,20081231,폐업,20060727,031-424-6949,,,0,19890817
안양시,한사랑약국,20030926,"경기도 안양시 동안구 관평로 312, 1층 (관양동, 삼진빌딩)",경기도 안양시 동안구 관양동 1402번지 삼진빌딩 1층,13937,37.4039732,126.9574221,,영업중,,031-384-4007,196164.868242926,433550.100627099,38.5,20030926
안양시,한샘약국,19880113,경기도 안양시 만안구 박달로539번길 63 (박달동),경기도 안양시 만안구 박달1동 57-9,13987,37.4052167,126.9110347,20130430,폐업,20130430,031-447-9086,,,0,19880113
안양시,한서약국,20000704,경기도 안양시 동안구 관악대로 345 (관양동),경기도 안양시 동안구 관양1동 1420-39,13938,37.4040556,126.9611153,20081231,폐업,20040107,,,,0,20000704
안양시,한소망약국,20140901,"경기도 안양시 동안구 흥안대로 378, 101호 (평촌동, 서울안과빌딩)",경기도 안양시 동안구 평촌동 138번지 1호 서울안과빌딩 101호,14064,37.3880574,126.9733083,,영업중,,031-421-8777,197569.794061641,431783.573829505,59.8,20140901
안양시,한솔온누리약국,20060331,경기도 안양시 만안구 안양로 408 (안양동),경기도 안양시 만안구 안양2동 856-4,13989,37.4071116,126.9147823,20151228,폐업,20151228,031-465-1320,192386,433900,0,20060331
안양시,한양약국,19920513,경기도 안양시 동안구 관악대로389번길 6 (관양동),경기도 안양시 동안구 관양1동 1433-8,13939,37.4050213,126.9660618,20081231,폐업,20080401,031-422-9816,,,0,19920513
안양시,한일약국,19860409,경기도 안양시 만안구 충훈로 87 (석수동),경기도 안양시 만안구 석수3동 785-17,13974,37.4074139,126.8986755,,영업중,,031-471-3892,190963,433952,0,19860409
안양시,한진약국,19960413,경기도 안양시 만안구 박달로 541 (박달동),경기도 안양시 만안구 박달1동 75-17,13987,37.4026681,126.9127094,20110517,폐업,20110516,031-449-4693,,,0,19960413
안양시,해그린약국,19971230,"경기도 안양시 동안구 경수대로 609, 203호 (호계동)",경기도 안양시 동안구 호계동 943번지 2호,14114,37.3766087,126.9553951,,영업중,,031-452-7999,195983.949841779,430514.792589173,38.61,19971230
안양시,해맑은약국,19860702,"경기도 안양시 동안구 엘에스로 45, 110호 (호계동, 대영골든타워)",경기도 안양시 동안구 호계동 711번지 1호 대영골든타워 110호,14121,37.3673370,126.9547236,,영업중,,031-456-3134,195923.349763836,429483.736120569,0,19860702
안양시,해바라기약국,19961108,경기도 안양시 동안구 인덕원로 19 (관양동),경기도 안양시 동안구 관양2동 1484-13,13950,37.4013834,126.9737209,20081231,폐업,20010913,,,,0,19961108
안양시,해바라기약국,20070430,"경기도 안양시 동안구 임곡로 62 (비산동, 임곡주공프라자)",경기도 안양시 동안구 비산1동 514번지 임곡주공프라자,13916,37.4047726,126.9337259,20131021,폐업,20131021,031-464-0369,194066.892861481,433641.836759853,0,20070430
안양시,해오름약국,20110103,"경기도 안양시 동안구 시민대로 187, 201호 (비산동, 안양건설타워)",경기도 안양시 동안구 비산동 1112번지 1호 안양건설타워 201호,14047,37.3916901099,126.9516478405,,영업중,,031-440-9969,195651.673909625    ,432187.915104016    ,83.98,20110103
안양시,해오름약국,20091218,"경기도 안양시 동안구 시민대로 187 (비산동,안양건설타워 2층)",경기도 안양시 동안구 달안동 1112번지 1호 안양건설타워 2층,14047,37.3916901,126.9516478,20101231,폐업,20110103,031-440-9969,195651.673909625,432187.915104016,17.8,20091218
안양시,햇빛약국,20010305,경기도 안양시 만안구 박달로 523 (박달동),경기도 안양시 만안구 박달1동 19-9,13987,37.4026936,126.9107893,,폐업,,031-468-6408,,,0,20010305
안양시,햇빛약국,20060501,"경기도 안양시 만안구 안양로 355, 2층 (안양동)",경기도 안양시 만안구 안양동 693번지 1호 2층,13988,37.4028609,126.9175430,20160520,폐업,20160520,031-468-6408,192633.172989286,433430.126741196,38.5,20060501
안양시,햇빛약국,20060928,"경기도 안양시 동안구 평촌대로211번길 16 108호 (호계동,삼희월드프라자)",경기도 안양시 동안구 범계동 1048-2 삼희월드프라자 108호,14072,37.3903039,126.9549800,20081231,폐업,20080729,031-381-8278,,,0,20060928
안양시,햇빛약국,20080728,"경기도 안양시 동안구 평촌대로211번길 16 (호계동,삼희월드프라자 108호)",경기도 안양시 동안구 범계동 1048번지 2호 삼희월드프라자 108호,14072,37.3903039,126.9549800,20100421,폐업,20100421,031-381-8278,195947.84626811,432032.643605683,30,20080728
안양시,햇빛약국,20050602,경기도 안양시 만안구 박달로 523 (박달동),경기도 안양시 만안구 박달1동 19-9,13987,37.4026936,126.9107893,,폐업,,031-468-6408,,,0,20050602
안양시,햇살약국,20030509,"경기도 안양시 동안구 동안로 194 210호 (비산동,한양스포츠센타)",경기도 안양시 동안구 달안동 1101번지 2호 한양스포츠센타 210호,14043,37.3964462,126.9489003,20090824,폐업,20090821,031-476-0117,195409.331231444,432714.355693554,86.58,20030509
안양시,햇살약국,20090821,"경기도 안양시 동안구 동안로 194, 209호 (비산동, 한양스포츠센터)",경기도 안양시 동안구 비산동 1101번지 2호 한양스포츠센타 209호,14043,37.3964462,126.9489003,20160621,폐업,20160621,031-476-0117,195409.331231444,432714.355693554,86.58,20090821
안양시,햇살약국,20160621,"경기도 안양시 동안구 동안로 194, 2층 209호 (비산동, 한양스포츠센타)",경기도 안양시 동안구 비산동 1101번지 2호,14043,37.3964462,126.9489003,,폐업,20190613,031)388-8675,195409.331231444    ,432714.355693554    ,86.58,20160621
안양시,행복약국,20000906,경기도 안양시 만안구 냉천로153번길 9 (안양동),경기도 안양시 만안구 안양5동 707-307,14000,37.3937996,126.9215961,20170302,폐업,20170302,031-443-3088,192987,432434,23.03,20000906
안양시,행복한약국,20090310,"경기도 안양시 동안구 흥안대로 458, 102호 (평촌동, 평촌메가타운)",경기도 안양시 동안구 평촌동 72번지 9호 평촌메가타운 제102호,14061,37.3948607,126.9761175,,영업중,,031-425-6520,197819.951636158,432540.0080793,43.39,20090310
안양시,행복한온누리약국,20081231,"경기도 안양시 동안구 시민대로 230 (관양동, 아크로타워 C 312동 2호)",경기도 안양시동안구 관양동 1591번지  아크로타워 C 312동 2호,14067,37.3921966,126.9564807,20130329,폐업,20130401,031-478-1787,196080.532197962,432244.867412549,24,20081231
안양시,현대약국,20080404,경기도 안양시 동안구 경수대로 458 호계2차 홈타운 상가 동 140호 (호계동),경기도 안양시 동안구 호계3동 811번지 호계2차 홈타운 상가 동 140호,14125,37.3643119,126.9606746,20110425,폐업,20110425,031-454-5812,196449.742216582,429149.380180998,0,20080404
안양시,현대약국,19930722,경기도 안양시 만안구 성결대학로 45 (안양동),경기도 안양시 만안구 안양8동 605-4,14097,37.3815871,126.9295130,,폐업,,031-449-3249,,,0,19930722
안양시,현대약국,20110425,"경기도 안양시 동안구 경수대로 458, 140호 (호계동, 현대홈타운상가)",호계동 811번지 현대홈타운상가 140호,14125,37.3643119,126.9606746,,영업중,,454-5812,196449.742216582,429149.380180998,22.5,20110425
안양시,현대온누리약국,20031202,"경기도 안양시 동안구 경수대로 458 상가 140호 (호계동,현대홈타운2차아파트)",경기도 안양시 동안구 호계3동 811 현대홈타운아파트상가 140호,14125,37.3643119,126.9606746,20081231,폐업,20080331,031-427-2127,,,0,20031202
안양시,혜민약국,20041115,경기도 안양시 만안구 안양로 459 (석수동),경기도 안양시 만안구 석수2동 317-11,13970,37.4106587,126.9110394,,폐업,,031-471-0571,,,0,20041115
안양시,혜성약국,19951018,"경기도 안양시 동안구 동안로 211 (비산동, 관악상가 104호)",경기도 안양시 동안구 부흥동 1102번지 7호 관악상가 104호,14044,37.3956612,126.9465632,20121004,폐업,20121004,031-383-4511,195202.167161317,432630.824638064,22.8,19951018
안양시,혜준온누리약국,20120413,"경기도 안양시 동안구 흥안대로 519, 304호 (관양동,아이퍼스트타워)",경기도 안양시 동안구 관양동 1502번지 6호 아이퍼스트타워 304호,13951,37.4002487,126.9760817,,영업중,,031-423-7963,197818.111875523,433137.578437473,73,20120413
안양시,호계약국,20040119,"경기도 안양시 동안구 경수대로 527, 1층 (호계동, 우양빌딩)",경기도 안양시 동안구 호계동 968번지 3호 우양빌딩 1층,14120,37.3697528,126.9575105,20150212,폐업,20150212,031-456-0200,196170.262743696,429753.30468472,142,20040119
안양시,호계약국,20170428,"경기도 안양시 동안구 경수대로 527, 1층 (호계동)",경기도 안양시 동안구 호계동 968번지 3호,14120,37.3697528,126.9575105,,영업중,,031)456-0200,196170.262743696,429753.30468472,142,20170428
안양시,호계약국,20181101,경기도 안양시 동안구 경수대로 527 (호계동),경기도 안양시 동안구 호계동 968-3번지,14120,37.3697528766,126.9575105802,,영업중,,0314560200,196178              ,429758              ,257.85,20181101
안양시,호계약국,20150212,"경기도 안양시 동안구 경수대로 527, 1층 (호계동)",경기도 안양시 동안구 호계동 968번지 3호 1층,14120,37.3697528,126.9575105,20170502,폐업,20170502,031-456-0200,196170.262743696,429753.30468472,142,20150212
안양시,호계온누리약국,20040204,"경기도 안양시 동안구 경수대로 430, 22상가동 105호 (호계동, 호계이편안아파트상가)",경기도 안양시 동안구 호계동 813번지 호계이편한세상(아)22동 상가 105,14126,37.3637538,126.9623681,,영업중,,031-477-7551,196600.354192025,429085.305995875,34.69,20040204
안양시,호수약국,20001204,"경기도 안양시 만안구 병목안로 81 (안양동, 성원1차아파트)",경기도 안양시 만안구 안양3동 767-41성원상가 104호,13995,37.3961918,126.9285389,,영업중,,031-469-2029,192339.46826167,432495.533377401,22.88,20001204
안양시,홈타운약국,20031209,"경기도 안양시 동안구 경수대로 462, 125호 (호계동, 호계2차현대홈타운상가)",경기도 안양시 동안구 호계동 811번지 호계2차 현대홈타운상가 101호,14125,37.3643119,126.9606746,,영업중,,031-459-0777,196449.742216582,429149.380180998,15.2,20031209
안양시,화인온누리약국,20050524,,경기도 안양시 동안구 부흥동 1102번지  관악(아)종합상가 129호,14044,37.3947226,126.9433115,20110930,폐업,20110930,031-382-2490,194913.852143438,432525.45562329,42.84,20050524
